Id,Category
05595,1
05596,8
05597,2
05598,8
05599,6
05600,3
05601,8
05602,5
05603,6
05604,7
05605,0
05606,7
05607,1
05608,6
05609,2
05610,2
05611,5
05612,9
05613,5
05614,1
05615,7
05616,1
05617,8
05618,1
05619,1
05620,3
05621,2
05622,4
05623,5
05624,6
05625,4
05626,5
05627,9
05628,5
05629,3
05630,2
05631,0
05632,6
05633,3
05634,4
05635,8
05636,5
05637,9
05638,7
05639,8
05640,8
05641,7
05642,8
05643,7
05644,9
05645,0
05646,3
05647,0
05648,4
05649,8
05650,3
05651,1
05652,1
05653,7
05654,7
05655,0
05656,8
05657,9
05658,1
05659,8
05660,2
05661,6
05662,7
05663,5
05664,3
05665,4
05666,6
05667,3
05668,0
05669,8
05670,1
05671,7
05672,1
05673,5
05674,9
05675,1
05676,5
05677,7
05678,2
05679,2
05680,2
05681,8
05682,7
05683,1
05684,4
05685,8
05686,1
05687,2
05688,0
05689,5
05690,3
05691,8
05692,3
05693,3
05694,9
05695,6
05696,0
05697,6
05698,0
05699,9
05700,3
05701,5
05702,2
05703,5
05704,0
05705,9
05706,3
05707,6
05708,7
05709,9
05710,5
05711,1
05712,5
05713,2
05714,9
05715,3
05716,9
05717,1
05718,5
05719,4
05720,2
05721,5
05722,7
05723,7
05724,8
05725,7
05726,7
05727,6
05728,2
05729,9
05730,2
05731,7
05732,1
05733,3
05734,3
05735,3
05736,4
05737,9
05738,0
05739,9
05740,8
05741,5
05742,4
05743,9
05744,6
05745,5
05746,2
05747,3
05748,8
05749,1
05750,8
05751,2
05752,6
05753,8
05754,6
05755,1
05756,7
05757,7
05758,5
05759,4
05760,0
05761,4
05762,6
05763,4
05764,8
05765,8
05766,6
05767,1
05768,2
05769,2
05770,0
05771,7
05772,1
05773,7
05774,0
05775,1
05776,1
05777,1
05778,9
05779,2
05780,7
05781,1
05782,2
05783,6
05784,7
05785,8
05786,0
05787,1
05788,7
05789,8
05790,3
05791,9
05792,5
05793,1
05794,5
05795,5
05796,1
05797,6
05798,5
05799,7
05800,8
05801,3
05802,1
05803,5
05804,8
05805,1
05806,8
05807,9
05808,6
05809,3
05810,1
05811,8
05812,9
05813,8
05814,8
05815,3
05816,0
05817,5
05818,4
05819,6
05820,9
05821,5
05822,0
05823,9
05824,4
05825,3
05826,9
05827,5
05828,8
05829,5
05830,9
05831,6
05832,9
05833,6
05834,2
05835,5
05836,5
05837,3
05838,0
05839,1
05840,7
05841,7
05842,5
05843,7
05844,5
05845,4
05846,7
05847,5
05848,5
05849,5
05850,3
05851,7
05852,4
05853,4
05854,3
05855,2
05856,5
05857,1
05858,0
05859,5
05860,1
05861,9
05862,5
05863,6
05864,9
05865,1
05866,3
05867,4
05868,3
05869,1
05870,4
05871,7
05872,3
05873,4
05874,9
05875,5
05876,6
05877,8
05878,1
05879,4
05880,3
05881,0
05882,9
05883,1
05884,7
05885,5
05886,3
05887,0
05888,9
05889,4
05890,5
05891,7
05892,1
05893,4
05894,8
05895,7
05896,0
05897,1
05898,5
05899,9
05900,3
05901,3
05902,2
05903,1
05904,9
05905,5
05906,0
05907,0
05908,3
05909,1
05910,8
05911,0
05912,3
05913,9
05914,1
05915,7
05916,6
05917,7
05918,8
05919,7
05920,7
05921,8
05922,1
05923,2
05924,9
05925,8
05926,9
05927,9
05928,9
05929,4
05930,6
05931,1
05932,5
05933,4
05934,2
05935,4
05936,1
05937,5
05938,6
05939,9
05940,0
05941,2
05942,6
05943,4
05944,7
05945,3
05946,1
05947,7
05948,7
05949,8
05950,0
05951,7
05952,0
05953,3
05954,6
05955,3
05956,2
05957,2
05958,5
05959,4
05960,6
05961,3
05962,2
05963,0
05964,0
05965,5
05966,5
05967,5
05968,8
05969,3
05970,1
05971,8
05972,2
05973,6
05974,0
05975,3
05976,3
05977,9
05978,5
05979,0
05980,8
05981,1
05982,0
05983,5
05984,2
05985,1
05986,3
05987,0
05988,9
05989,5
05990,0
05991,7
05992,0
05993,0
05994,6
05995,9
05996,0
05997,9
05998,8
05999,0
06000,4
06001,9
06002,7
06003,0
06004,2
06005,4
06006,3
06007,1
06008,0
06009,4
06010,8
06011,9
06012,8
06013,4
06014,8
06015,8
06016,5
06017,1
06018,4
06019,9
06020,6
06021,8
06022,5
06023,1
06024,3
06025,3
06026,0
06027,5
06028,6
06029,3
06030,1
06031,9
06032,8
06033,5
06034,2
06035,3
06036,1
06037,0
06038,7
06039,2
06040,2
06041,6
06042,0
06043,3
06044,8
06045,4
06046,4
06047,7
06048,3
06049,7
06050,7
06051,7
06052,4
06053,6
06054,4
06055,2
06056,1
06057,2
06058,1
06059,7
06060,4
06061,7
06062,8
06063,8
06064,1
06065,5
06066,9
06067,7
06068,6
06069,7
06070,5
06071,7
06072,7
06073,9
06074,9
06075,5
06076,6
06077,6
06078,7
06079,7
06080,5
06081,4
06082,4
06083,7
06084,3
06085,0
06086,2
06087,9
06088,7
06089,7
06090,4
06091,5
06092,5
06093,7
06094,0
06095,1
06096,2
06097,8
06098,0
06099,2
06100,9
06101,1
06102,6
06103,7
06104,0
06105,0
06106,4
06107,9
06108,9
06109,1
06110,0
06111,7
06112,5
06113,9
06114,7
06115,9
06116,9
06117,1
06118,5
06119,9
06120,0
06121,8
06122,5
06123,2
06124,0
06125,6
06126,5
06127,0
06128,2
06129,0
06130,3
06131,8
06132,0
06133,7
06134,5
06135,1
06136,9
06137,6
06138,0
06139,0
06140,1
06141,8
06142,1
06143,1
06144,5
06145,2
06146,6
06147,4
06148,8
06149,0
06150,8
06151,2
06152,6
06153,5
06154,9
06155,2
06156,2
06157,3
06158,5
06159,5
06160,4
06161,8
06162,0
06163,5
06164,6
06165,0
06166,6
06167,4
06168,4
06169,5
06170,2
06171,4
06172,1
06173,9
06174,4
06175,7
06176,9
06177,2
06178,4
06179,7
06180,9
06181,8
06182,4
06183,0
06184,7
06185,9
06186,5
06187,5
06188,7
06189,3
06190,8
06191,0
06192,5
06193,5
06194,3
06195,3
06196,7
06197,2
06198,0
06199,2
06200,1
06201,4
06202,3
06203,0
06204,8
06205,8
06206,2
06207,8
06208,4
06209,0
06210,8
06211,6
06212,6
06213,6
06214,2
06215,7
06216,0
06217,9
06218,4
06219,4
06220,1
06221,0
06222,7
06223,0
06224,3
06225,0
06226,5
06227,6
06228,1
06229,4
06230,2
06231,0
06232,9
06233,9
06234,9
06235,4
06236,1
06237,2
06238,1
06239,3
06240,4
06241,7
06242,5
06243,9
06244,9
06245,0
06246,1
06247,3
06248,5
06249,8
06250,6
06251,6
06252,8
06253,0
06254,8
06255,0
06256,4
06257,7
06258,9
06259,1
06260,3
06261,8
06262,6
06263,0
06264,1
06265,1
06266,7
06267,8
06268,2
06269,9
06270,2
06271,0
06272,4
06273,3
06274,3
06275,2
06276,3
06277,7
06278,2
06279,6
06280,5
06281,9
06282,0
06283,9
06284,2
06285,8
06286,2
06287,6
06288,5
06289,0
06290,5
06291,6
06292,4
06293,2
06294,2
06295,6
06296,6
06297,2
06298,8
06299,1
06300,1
06301,3
06302,8
06303,3
06304,6
06305,8
06306,0
06307,6
06308,3
06309,8
06310,5
06311,1
06312,4
06313,5
06314,5
06315,8
06316,3
06317,2
06318,5
06319,1
06320,5
06321,7
06322,0
06323,6
06324,8
06325,6
06326,1
06327,4
06328,0
06329,6
06330,1
06331,2
06332,5
06333,3
06334,5
06335,4
06336,8
06337,8
06338,2
06339,8
06340,4
06341,2
06342,9
06343,9
06344,8
06345,2
06346,0
06347,4
06348,5
06349,7
06350,2
06351,8
06352,2
06353,2
06354,0
06355,5
06356,1
06357,5
06358,4
06359,7
06360,5
06361,1
06362,8
06363,0
06364,8
06365,4
06366,0
06367,7
06368,2
06369,6
06370,8
06371,1
06372,8
06373,1
06374,8
06375,0
06376,9
06377,6
06378,1
06379,0
06380,1
06381,8
06382,2
06383,3
06384,0
06385,7
06386,8
06387,5
06388,5
06389,5
06390,4
06391,4
06392,5
06393,0
06394,9
06395,8
06396,2
06397,4
06398,4
06399,7
06400,1
06401,4
06402,2
06403,1
06404,0
06405,0
06406,5
06407,7
06408,2
06409,0
06410,1
06411,7
06412,7
06413,3
06414,9
06415,5
06416,5
06417,0
06418,6
06419,1
06420,2
06421,8
06422,0
06423,6
06424,3
06425,7
06426,4
06427,3
06428,5
06429,1
06430,0
06431,6
06432,7
06433,6
06434,6
06435,9
06436,4
06437,5
06438,8
06439,9
06440,2
06441,2
06442,8
06443,0
06444,3
06445,8
06446,3
06447,2
06448,5
06449,7
06450,1
06451,2
06452,2
06453,5
06454,2
06455,5
06456,6
06457,5
06458,5
06459,7
06460,1
06461,7
06462,4
06463,5
06464,4
06465,7
06466,8
06467,8
06468,5
06469,8
06470,8
06471,1
06472,6
06473,1
06474,0
06475,5
06476,2
06477,3
06478,1
06479,2
06480,3
06481,3
06482,7
06483,3
06484,1
06485,7
06486,0
06487,2
06488,4
06489,8
06490,6
06491,3
06492,3
06493,6
06494,8
06495,3
06496,7
06497,7
06498,3
06499,3
06500,0
06501,7
06502,3
06503,3
06504,1
06505,6
06506,6
06507,4
06508,4
06509,7
06510,0
06511,9
06512,7
06513,3
06514,9
06515,4
06516,5
06517,0
06518,2
06519,7
06520,8
06521,4
06522,1
06523,5
06524,8
06525,4
06526,6
06527,6
06528,7
06529,9
06530,8
06531,6
06532,8
06533,6
06534,6
06535,9
06536,0
06537,9
06538,9
06539,1
06540,4
06541,9
06542,6
06543,5
06544,8
06545,5
06546,8
06547,1
06548,2
06549,3
06550,3
06551,1
06552,8
06553,5
06554,6
06555,0
06556,0
06557,3
06558,1
06559,0
06560,6
06561,8
06562,7
06563,9
06564,5
06565,3
06566,5
06567,0
06568,6
06569,9
06570,2
06571,4
06572,8
06573,7
06574,8
06575,8
06576,1
06577,1
06578,8
06579,9
06580,9
06581,5
06582,3
06583,1
06584,0
06585,2
06586,9
06587,0
06588,7
06589,3
06590,8
06591,2
06592,5
06593,7
06594,8
06595,1
06596,0
06597,2
06598,7
06599,3
06600,6
06601,4
06602,9
06603,2
06604,5
06605,5
06606,9
06607,2
06608,3
06609,1
06610,8
06611,8
06612,1
06613,0
06614,3
06615,3
06616,9
06617,3
06618,1
06619,4
06620,6
06621,6
06622,3
06623,9
06624,8
06625,5
06626,4
06627,7
06628,5
06629,5
06630,1
06631,5
06632,6
06633,0
06634,8
06635,9
06636,7
06637,7
06638,9
06639,7
06640,6
06641,0
06642,7
06643,3
06644,6
06645,9
06646,8
06647,1
06648,0
06649,0
06650,2
06651,9
06652,6
06653,2
06654,4
06655,4
06656,9
06657,0
06658,3
06659,8
06660,1
06661,1
06662,6
06663,8
06664,1
06665,9
06666,1
06667,1
06668,1
06669,5
06670,2
06671,3
06672,7
06673,8
06674,1
06675,0
06676,2
06677,1
06678,7
06679,8
06680,5
06681,6
06682,1
06683,8
06684,4
06685,5
06686,9
06687,0
06688,8
06689,0
06690,8
06691,0
06692,9
06693,7
06694,5
06695,2
06696,0
06697,2
06698,8
06699,0
06700,1
06701,3
06702,0
06703,4
06704,7
06705,3
06706,7
06707,3
06708,5
06709,0
06710,8
06711,4
06712,5
06713,1
06714,5
06715,1
06716,6
06717,9
06718,5
06719,5
06720,8
06721,3
06722,1
06723,7
06724,3
06725,9
06726,1
06727,7
06728,5
06729,6
06730,0
06731,3
06732,4
06733,1
06734,5
06735,7
06736,9
06737,5
06738,4
06739,2
06740,2
06741,9
06742,5
06743,1
06744,6
06745,9
06746,7
06747,1
06748,0
06749,4
06750,7
06751,3
06752,7
06753,0
06754,7
06755,7
06756,6
06757,6
06758,5
06759,8
06760,0
06761,8
06762,3
06763,1
06764,7
06765,4
06766,1
06767,8
06768,5
06769,0
06770,4
06771,0
06772,5
06773,3
06774,4
06775,4
06776,4
06777,4
06778,8
06779,7
06780,5
06781,7
06782,7
06783,9
06784,9
06785,7
06786,0
06787,8
06788,6
06789,8
06790,6
06791,1
06792,4
06793,7
06794,4
06795,7
06796,0
06797,2
06798,5
06799,0
06800,0
06801,9
06802,9
06803,9
06804,7
06805,0
06806,8
06807,6
06808,0
06809,3
06810,2
06811,5
06812,0
06813,3
06814,4
06815,1
06816,8
06817,5
06818,9
06819,5
06820,8
06821,2
06822,3
06823,7
06824,5
06825,1
06826,5
06827,0
06828,7
06829,7
06830,1
06831,3
06832,0
06833,7
06834,7
06835,4
06836,8
06837,7
06838,3
06839,6
06840,6
06841,6
06842,2
06843,3
06844,8
06845,4
06846,4
06847,0
06848,6
06849,0
06850,9
06851,7
06852,7
06853,1
06854,7
06855,5
06856,8
06857,3
06858,7
06859,3
06860,8
06861,7
06862,7
06863,5
06864,2
06865,8
06866,1
06867,2
06868,4
06869,0
06870,5
06871,7
06872,2
06873,6
06874,2
06875,6
06876,8
06877,7
06878,3
06879,3
06880,4
06881,1
06882,6
06883,2
06884,6
06885,5
06886,1
06887,0
06888,1
06889,3
06890,4
06891,2
06892,6
06893,3
06894,1
06895,7
06896,8
06897,8
06898,0
06899,3
06900,7
06901,0
06902,7
06903,6
06904,9
06905,0
06906,9
06907,2
06908,2
06909,3
06910,8
06911,6
06912,8
06913,9
06914,8
06915,6
06916,9
06917,8
06918,1
06919,9
06920,0
06921,0
06922,0
06923,5
06924,3
06925,7
06926,9
06927,2
06928,4
06929,3
06930,2
06931,5
06932,8
06933,7
06934,8
06935,1
06936,1
06937,0
06938,3
06939,2
06940,3
06941,5
06942,3
06943,1
06944,8
06945,5
06946,8
06947,5
06948,3
06949,0
06950,2
06951,0
06952,4
06953,8
06954,3
06955,5
06956,3
06957,9
06958,7
06959,0
06960,8
06961,6
06962,1
06963,8
06964,6
06965,8
06966,8
06967,4
06968,3
06969,7
06970,5
06971,3
06972,1
06973,9
06974,5
06975,0
06976,8
06977,9
06978,6
06979,5
06980,4
06981,4
06982,9
06983,5
06984,9
06985,4
06986,7
06987,7
06988,2
06989,6
06990,6
06991,5
06992,8
06993,2
06994,7
06995,6
06996,4
06997,2
06998,9
06999,3
07000,1
07001,7
07002,5
07003,0
07004,7
07005,2
07006,2
07007,5
07008,8
07009,7
07010,1
07011,5
07012,6
07013,5
07014,2
07015,2
07016,3
07017,9
07018,1
07019,7
07020,4
07021,7
07022,7
07023,8
07024,9
07025,9
07026,5
07027,1
07028,5
07029,9
07030,5
07031,0
07032,9
07033,1
07034,3
07035,1
07036,0
07037,5
07038,4
07039,5
07040,4
07041,4
07042,1
07043,4
07044,1
07045,1
07046,8
07047,1
07048,5
07049,7
07050,9
07051,3
07052,5
07053,6
07054,4
07055,5
07056,1
07057,9
07058,6
07059,9
07060,7
07061,7
07062,5
07063,3
07064,0
07065,4
07066,0
07067,0
07068,0
07069,4
07070,1
07071,6
07072,2
07073,8
07074,1
07075,5
07076,3
07077,5
07078,3
07079,3
07080,0
07081,1
07082,2
07083,8
07084,7
07085,1
07086,0
07087,8
07088,5
07089,5
07090,8
07091,3
07092,2
07093,0
07094,7
07095,9
07096,1
07097,6
07098,1
07099,1
07100,2
07101,8
07102,4
07103,9
07104,5
07105,8
07106,4
07107,4
07108,3
07109,3
07110,4
07111,7
07112,9
07113,6
07114,1
07115,9
07116,1
07117,3
07118,9
07119,8
07120,1
07121,5
07122,7
07123,3
07124,0
07125,7
07126,0
07127,7
07128,1
07129,9
07130,3
07131,8
07132,2
07133,7
07134,8
07135,1
07136,1
07137,4
07138,8
07139,0
07140,1
07141,0
07142,9
07143,7
07144,2
07145,8
07146,6
07147,8
07148,8
07149,1
07150,3
07151,3
07152,5
07153,4
07154,3
07155,2
07156,6
07157,2
07158,0
07159,1
07160,0
07161,1
07162,8
07163,3
07164,1
07165,1
07166,1
07167,7
07168,1
07169,9
07170,1
07171,8
07172,1
07173,6
07174,7
07175,6
07176,6
07177,2
07178,5
07179,0
07180,5
07181,1
07182,0
07183,7
07184,9
07185,5
07186,3
07187,3
07188,0
07189,9
07190,0
07191,8
07192,7
07193,0
07194,5
07195,0
07196,8
07197,2
07198,5
07199,9
07200,1
07201,8
07202,3
07203,8
07204,1
07205,5
07206,5
07207,4
07208,3
07209,9
07210,4
07211,1
07212,0
07213,5
07214,5
07215,5
07216,1
07217,5
07218,9
07219,5
07220,9
07221,6
07222,5
07223,6
07224,0
07225,0
07226,8
07227,3
07228,4
07229,8
07230,7
07231,7
07232,0
07233,1
07234,4
07235,3
07236,3
07237,3
07238,9
07239,5
07240,2
07241,3
07242,2
07243,0
07244,6
07245,3
07246,4
07247,6
07248,9
07249,7
07250,7
07251,1
07252,6
07253,0
07254,1
07255,0
07256,5
07257,5
07258,3
07259,5
07260,4
07261,9
07262,5
07263,6
07264,7
07265,7
07266,0
07267,9
07268,1
07269,5
07270,5
07271,6
07272,1
07273,1
07274,2
07275,7
07276,2
07277,8
07278,3
07279,8
07280,0
07281,6
07282,5
07283,8
07284,9
07285,9
07286,6
07287,4
07288,8
07289,8
07290,3
07291,9
07292,9
07293,2
07294,6
07295,3
07296,3
07297,2
07298,5
07299,6
07300,2
07301,2
07302,6
07303,3
07304,3
07305,3
07306,3
07307,3
07308,1
07309,6
07310,2
07311,3
07312,2
07313,2
07314,0
07315,1
07316,3
07317,2
07318,9
07319,7
07320,0
07321,7
07322,8
07323,3
07324,8
07325,0
07326,3
07327,0
07328,6
07329,8
07330,9
07331,7
07332,0
07333,8
07334,9
07335,3
07336,3
07337,8
07338,9
07339,0
07340,9
07341,2
07342,9
07343,3
07344,4
07345,4
07346,0
07347,6
07348,2
07349,7
07350,1
07351,4
07352,3
07353,9
07354,9
07355,4
07356,1
07357,0
07358,9
07359,1
07360,8
07361,0
07362,2
07363,9
07364,7
07365,9
07366,4
07367,0
07368,1
07369,2
07370,7
07371,8
07372,8
07373,1
07374,9
07375,1
07376,1
07377,9
07378,2
07379,5
07380,1
07381,9
07382,3
07383,6
07384,9
07385,6
07386,5
07387,9
07388,1
07389,1
07390,8
07391,4
07392,1
07393,8
07394,6
07395,1
07396,5
07397,3
07398,9
07399,7
07400,7
07401,0
07402,7
07403,7
07404,8
07405,0
07406,7
07407,8
07408,3
07409,7
07410,3
07411,1
07412,8
07413,8
07414,6
07415,5
07416,3
07417,0
07418,8
07419,0
07420,1
07421,2
07422,5
07423,2
07424,5
07425,2
07426,3
07427,6
07428,6
07429,4
07430,6
07431,3
07432,4
07433,1
07434,1
07435,1
07436,3
07437,8
07438,5
07439,0
07440,9
07441,9
07442,5
07443,3
07444,2
07445,2
07446,3
07447,5
07448,2
07449,0
07450,9
07451,1
07452,7
07453,1
07454,0
07455,9
07456,0
07457,9
07458,3
07459,1
07460,8
07461,7
07462,7
07463,1
07464,9
07465,2
07466,3
07467,0
07468,5
07469,6
07470,0
07471,7
07472,1
07473,2
07474,4
07475,2
07476,2
07477,9
07478,5
07479,5
07480,2
07481,8
07482,5
07483,4
07484,4
07485,2
07486,4
07487,5
07488,6
07489,1
07490,0
07491,1
07492,0
07493,1
07494,8
07495,2
07496,4
07497,0
07498,9
07499,5
07500,9
07501,8
07502,0
07503,9
07504,5
07505,1
07506,7
07507,1
07508,5
07509,7
07510,8
07511,1
07512,7
07513,5
07514,7
07515,0
07516,7
07517,2
07518,3
07519,0
07520,5
07521,3
07522,2
07523,4
07524,5
07525,2
07526,2
07527,9
07528,5
07529,4
07530,7
07531,1
07532,5
07533,5
07534,5
07535,1
07536,7
07537,0
07538,4
07539,2
07540,1
07541,8
07542,2
07543,2
07544,6
07545,1
07546,5
07547,4
07548,1
07549,6
07550,6
07551,4
07552,3
07553,3
07554,3
07555,5
07556,0
07557,6
07558,1
07559,0
07560,4
07561,3
07562,1
07563,8
07564,3
07565,4
07566,2
07567,8
07568,9
07569,1
07570,9
07571,9
07572,0
07573,2
07574,1
07575,0
07576,8
07577,5
07578,7
07579,7
07580,5
07581,5
07582,9
07583,7
07584,6
07585,4
07586,3
07587,0
07588,0
07589,4
07590,1
07591,2
07592,3
07593,7
07594,3
07595,1
07596,8
07597,9
07598,7
07599,7
07600,5
07601,1
07602,9
07603,2
07604,3
07605,1
07606,0
07607,3
07608,7
07609,6
07610,3
07611,8
07612,5
07613,6
07614,5
07615,5
07616,1
07617,8
07618,6
07619,3
07620,7
07621,8
07622,8
07623,3
07624,1
07625,3
07626,6
07627,2
07628,6
07629,1
07630,5
07631,1
07632,5
07633,5
07634,4
07635,6
07636,8
07637,5
07638,7
07639,1
07640,0
07641,9
07642,1
07643,5
07644,1
07645,3
07646,5
07647,4
07648,3
07649,4
07650,6
07651,1
07652,3
07653,1
07654,6
07655,6
07656,4
07657,5
07658,3
07659,4
07660,5
07661,3
07662,3
07663,1
07664,7
07665,5
07666,1
07667,9
07668,5
07669,8
07670,6
07671,6
07672,2
07673,7
07674,6
07675,4
07676,0
07677,0
07678,2
07679,0
07680,8
07681,4
07682,3
07683,8
07684,5
07685,8
07686,5
07687,9
07688,1
07689,8
07690,1
07691,7
07692,5
07693,7
07694,7
07695,6
07696,9
07697,8
07698,4
07699,4
07700,3
07701,8
07702,9
07703,1
07704,8
07705,5
07706,4
07707,5
07708,8
07709,3
07710,9
07711,4
07712,4
07713,0
07714,6
07715,0
07716,9
07717,7
07718,6
07719,5
07720,5
07721,4
07722,3
07723,8
07724,0
07725,9
07726,6
07727,6
07728,1
07729,6
07730,0
07731,5
07732,5
07733,3
07734,5
07735,7
07736,0
07737,7
07738,9
07739,3
07740,6
07741,3
07742,1
07743,2
07744,0
07745,8
07746,2
07747,4
07748,8
07749,9
07750,7
07751,9
07752,1
07753,6
07754,9
07755,0
07756,8
07757,1
07758,2
07759,8
07760,7
07761,7
07762,6
07763,7
07764,7
07765,7
07766,9
07767,8
07768,9
07769,4
07770,5
07771,7
07772,4
07773,9
07774,6
07775,1
07776,1
07777,0
07778,7
07779,5
07780,8
07781,7
07782,3
07783,7
07784,8
07785,8
07786,5
07787,4
07788,4
07789,7
07790,8
07791,1
07792,3
07793,7
07794,9
07795,5
07796,5
07797,1
07798,5
07799,3
07800,2
07801,2
07802,5
07803,3
07804,9
07805,4
07806,4
07807,4
07808,8
07809,4
07810,8
07811,1
07812,2
07813,5
07814,7
07815,1
07816,5
07817,6
07818,6
07819,1
07820,5
07821,6
07822,5
07823,3
07824,7
07825,4
07826,3
07827,0
07828,5
07829,7
07830,1
07831,8
07832,0
07833,0
07834,5
07835,9
07836,9
07837,3
07838,1
07839,1
07840,6
07841,3
07842,1
07843,9
07844,5
07845,3
07846,9
07847,5
07848,5
07849,8
07850,2
07851,0
07852,4
07853,1
07854,1
07855,3
07856,0
07857,7
07858,7
07859,0
07860,9
07861,1
07862,5
07863,8
07864,1
07865,8
07866,1
07867,4
07868,0
07869,8
07870,4
07871,7
07872,3
07873,0
07874,9
07875,8
07876,7
07877,7
07878,6
07879,6
07880,8
07881,7
07882,1
07883,6
07884,7
07885,9
07886,6
07887,2
07888,7
07889,0
07890,0
07891,1
07892,8
07893,6
07894,6
07895,2
07896,8
07897,3
07898,4
07899,0
07900,3
07901,7
07902,3
07903,9
07904,3
07905,2
07906,1
07907,3
07908,7
07909,7
07910,5
07911,7
07912,4
07913,5
07914,8
07915,1
07916,7
07917,0
07918,0
07919,2
07920,1
07921,3
07922,3
07923,9
07924,9
07925,6
07926,3
07927,0
07928,6
07929,1
07930,7
07931,8
07932,9
07933,5
07934,8
07935,9
07936,5
07937,9
07938,4
07939,3
07940,2
07941,8
07942,1
07943,7
07944,8
07945,7
07946,4
07947,8
07948,4
07949,0
07950,0
07951,4
07952,5
07953,5
07954,5
07955,0
07956,6
07957,1
07958,6
07959,6
07960,1
07961,5
07962,5
07963,3
07964,8
07965,5
07966,5
07967,8
07968,6
07969,1
07970,8
07971,5
07972,7
07973,6
07974,7
07975,9
07976,9
07977,8
07978,6
07979,3
07980,2
07981,9
07982,1
07983,9
07984,2
07985,8
07986,0
07987,7
07988,9
07989,4
07990,5
07991,4
07992,4
07993,4
07994,4
07995,9
07996,1
07997,9
07998,5
07999,5
08000,0
08001,9
08002,0
08003,9
08004,7
08005,0
08006,5
08007,7
08008,0
08009,0
08010,5
08011,8
08012,8
08013,1
08014,3
08015,9
08016,4
08017,8
08018,1
08019,8
08020,9
08021,2
08022,7
08023,9
08024,8
08025,8
08026,8
08027,7
08028,3
08029,5
08030,0
08031,8
08032,6
08033,8
08034,5
08035,3
08036,8
08037,5
08038,8
08039,0
08040,5
08041,4
08042,2
08043,3
08044,8
08045,2
08046,5
08047,7
08048,0
08049,5
08050,8
08051,1
08052,5
08053,0
08054,2
08055,9
08056,9
08057,3
08058,6
08059,6
08060,3
08061,7
08062,7
08063,8
08064,2
08065,8
08066,3
08067,5
08068,1
08069,4
08070,7
08071,0
08072,5
08073,0
08074,7
08075,7
08076,3
08077,1
08078,0
08079,1
08080,1
08081,1
08082,9
08083,2
08084,3
08085,6
08086,6
08087,7
08088,1
08089,3
08090,9
08091,0
08092,2
08093,8
08094,7
08095,4
08096,0
08097,1
08098,6
08099,5
08100,9
08101,0
08102,1
08103,3
08104,5
08105,4
08106,0
08107,2
08108,0
08109,8
08110,8
08111,2
08112,3
08113,1
08114,1
08115,3
08116,6
08117,2
08118,3
08119,8
08120,9
08121,7
08122,1
08123,5
08124,5
08125,1
08126,5
08127,0
08128,2
08129,2
08130,6
08131,0
08132,6
08133,5
08134,0
08135,3
08136,6
08137,1
08138,1
08139,3
08140,3
08141,8
08142,4
08143,2
08144,5
08145,0
08146,1
08147,3
08148,7
08149,9
08150,8
08151,0
08152,5
08153,6
08154,3
08155,3
08156,0
08157,3
08158,9
08159,8
08160,0
08161,0
08162,6
08163,8
08164,7
08165,3
08166,6
08167,9
08168,2
08169,3
08170,5
08171,7
08172,8
08173,7
08174,3
08175,9
08176,4
08177,1
08178,7
08179,4
08180,6
08181,4
08182,8
08183,5
08184,4
08185,1
08186,2
08187,1
08188,0
08189,0
08190,7
08191,8
08192,9
08193,3
08194,5
08195,3
08196,0
08197,7
08198,2
08199,5
08200,3
08201,5
08202,8
08203,8
08204,4
08205,1
08206,4
08207,7
08208,6
08209,8
08210,5
08211,5
08212,7
08213,6
08214,9
08215,9
08216,2
08217,0
08218,9
08219,0
08220,6
08221,0
08222,9
08223,6
08224,3
08225,6
08226,1
08227,6
08228,3
08229,7
08230,7
08231,6
08232,1
08233,5
08234,7
08235,1
08236,7
08237,3
08238,3
08239,4
08240,0
08241,3
08242,2
08243,3
08244,4
08245,6
08246,9
08247,0
08248,6
08249,6
08250,1
08251,6
08252,3
08253,3
08254,7
08255,7
08256,9
08257,7
08258,3
08259,5
08260,9
08261,4
08262,0
08263,1
08264,0
08265,0
08266,3
08267,1
08268,4
08269,8
08270,4
08271,6
08272,4
08273,1
08274,1
08275,5
08276,1
08277,1
08278,3
08279,9
08280,6
08281,1
08282,3
08283,7
08284,4
08285,5
08286,3
08287,4
08288,6
08289,7
08290,0
08291,2
08292,6
08293,8
08294,6
08295,7
08296,1
08297,4
08298,6
08299,2
08300,9
08301,9
08302,4
08303,3
08304,5
08305,1
08306,0
08307,7
08308,0
08309,2
08310,8
08311,3
08312,7
08313,7
08314,2
08315,0
08316,8
08317,9
08318,5
08319,3
08320,7
08321,9
08322,6
08323,5
08324,3
08325,5
08326,8
08327,7
08328,3
08329,7
08330,1
08331,7
08332,9
08333,5
08334,2
08335,4
08336,6
08337,5
08338,8
08339,3
08340,6
08341,1
08342,1
08343,5
08344,2
08345,5
08346,9
08347,0
08348,7
08349,9
08350,5
08351,7
08352,6
08353,2
08354,5
08355,8
08356,9
08357,3
08358,3
08359,5
08360,7
08361,9
08362,5
08363,4
08364,0
08365,4
08366,7
08367,3
08368,3
08369,8
08370,6
08371,9
08372,7
08373,7
08374,6
08375,5
08376,1
08377,9
08378,0
08379,1
08380,3
08381,4
08382,9
08383,3
08384,2
08385,4
08386,5
08387,9
08388,6
08389,8
08390,1
08391,0
08392,3
